show_id,type,title,country,release_year,description,
81034599,Movie,Jonathan,United States,2018,"Two siblings share a body, each getting it for 12 hours a day. But when one of them breaks the rules, their whole way of life comes crashing down.",
80999069,Movie,Super Monsters Furever Friends,,2019,"On the first night of spring, the Super Monsters gather for food, fun and games in the park – and get to meet their adorable new pets!",
81090128,Movie,The Creative Brain,United States,2019,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.",
70114022,Movie,Cirque du Freak: The Vampire's Assistant,United States,2009,"When Darren Shan is taken to a circus that's chock-full of sideshow oddities, he meets a vampire and receives a life-changing bite on the neck.",
80180225,Movie,Porto,"Portugal, France, Poland, United States",2016,"In a coastal Portuguese city, an erotic encounter ensues between an American expat and a French student, resonating through their lives years later.",
80015794,Movie,Manglehorn,United States,2014,A reclusive small-town locksmith who can't stop writing letters to a lost love meets a kindly bank teller who challenges him to look to the future.,
70283263,TV Show,Star-Crossed,United States,2014,The passionate love between an alien boy and a human girl grows more and more dangerous as they face the wrath of their families and communities.,
81088700,Movie,Bollywood Calling,India,2001,A down-and-out Hollywood actor is utterly unprepared for the eccentricities that await when an Indian producer offers him a role in a Bollywood film.,
70043149,Movie,Ek Khiladi Ek Haseena,India,2005,"Indebted to a gangster, a grifter assembles a band of fellow swindlers to attempt his biggest scam yet, but it's soon clear that no one can be trusted.",
81018181,Movie,Generation Iron 3,United States,2018,Bodybuilders come together from around the world to compete in the Mr. Olympia competition and try to achieve their goals of physical perfection.,
70040077,Movie,Hazaaron Khwaishein Aisi,"India, France",2003,"In a politically charged India of the 1970s, three friends are transformed by personal ideologies, dangerous ambitions and matters of the heart.",
60031998,Movie,Jhankaar Beats,India,2003,"Juggling personal predicaments and workplace woes, three buddies and bandmates practice for their ultimate dream: winning a coveted music competition.",
60036103,Movie,Mumbai Matinee,India,2003,"Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",
81086641,Movie,Rainbow Jelly,India,2018,"Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes.",
70027133,Movie,Shabd,India,2005,"When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and his real life grows disconcertingly blurry.",
81086640,Movie,Shortcut Safari,India,2016,Unexpected wildlife adventures and valuable life lessons await seven city kids when they suddenly become lost in the forest during a school field trip.,
81009808,Movie,The New Romantic,Canada,2018,"Fed up with dating and debt, a naïve college senior documents her experience of being with a wealthy, older man for a gonzo journalism grant.",
80189853,Movie,Beyond Skyline,"United Kingdom, China, Canada, Indonesia, Singapore, United States",2017,"In the wake of an extraterrestrial invasion, a suspended L.A. cop teams up with survivors to stop the onslaught and rescue human captives.",
70059700,Movie,Eddie Murphy: Delirious,United States,1983,"Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show.",
70142918,Movie,Harriet the Spy: Blog Wars,"United States, Canada",2010,Intrepid writer Harriet Welsch is determined to become the class blogger despite stiff competition from her snooty archrival.,
80992231,Movie,Numero Zero. The Roots of Italian Rap,Italy,2015,"In the '90s, the explosive popularity of hip-hop music in Italy impacts the nation's character while creating a new kind of renegade artist.",
80081790,Movie,A Patch of Fog,United Kingdom,2015,"When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.",
80122232,TV Show,Agent Raghav,India,2015,"A mix of brilliance, erudition and skill enables a modern Sherlock Holmes to solve impossible cases, all while he tries to heal personal wounds.",
80122192,TV Show,Bhaage Re Mann,India,2015,"An impulsive, free-spirited woman who's defied convention for much of her life suddenly finds herself flirting with a classic romance.",
80015280,Movie,Bibi & Tina,Germany,2014,Teen witch Bibi and horse-loving Tina face trouble when a posh girl flirts with Tina's boyfriend and a crook sets his greedy eyes on a promising foal.,
80141253,Movie,Bibi & Tina II,Germany,2014,"When robbers hit Falkenstein castle, teen witch Bibi and pal Tina hunt for the crooks, then devise a plan to save the neighbors' failing ranch.",
80141254,Movie,Bibi & Tina: Girls Versus Boys,Germany,2016,"At summer camp, young Bibi and her friends are pitted against the boys in a treasure hunt. But what's a witch to do when she loses her powers?",
80122235,TV Show,Gangs of Hassepur,India,2014,"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations.",
80122191,TV Show,Maharakshak Devi,India,2015,"After years spent in isolation, a young girl with extraordinary powers returns to human society to battle dark, mythological beings.",
80176265,TV Show,Oddbods,"United Kingdom, Singapore",2017,"Seven furry, colorful friends who live in the small town of Oddsville like to play, have adventures and get into all sorts of creative mischief.",
70205713,TV Show,Rosario Tijeras,Colombia,2010,"This is Rosario's story, a girl born and raised in the city slums who becomes a legend in her own time in spite of her humble upbringing.",
80160081,Movie,Slam,Italy,2017,"Teen father-to-be Sam imagines his future as a young parent and finds a surprising mentor while reading about his idol, pro skateboarder Tony Hawk.",
80168301,Movie,The Wedding Party,Nigeria,2016,"As their big day arrives, a couple's lavish wedding plans turn into a nightmare of exes, fighting parents and uninvited guests.",
80064273,Movie,Band of Robbers,United States,2015,"Recast as modern-day men, Tom Sawyer and Huck Finn draft their misfit cronies to help find the buried treasure the two have sought since boyhood.",
80098475,Movie,Belgica,"Belgium, France",2016,"Two brothers become partners in a modest nightclub and turn it into the hottest spot in town, but their exhilarating run of success comes at a price.",
80058247,Movie,Prescription Thugs,United States,2015,A documentarian uses his own family's experiences as a springboard to explore the ethical issues surrounding the FDA and pharmaceutical industry.,
70302184,Movie,From One Second to the Next,United States,2013,Werner Herzog chronicles the devastating consequences of texting and driving. The film examines how lives can be forever altered by a trivial text.,
81060043,Movie,Antidote,United States,2018,A tough-as-nails treasure hunter protects a humanitarian doctor as she tries to cure a supernatural disease caused by a mysterious witch.,
81024557,Movie,Thriller,United States,2018,"When a prank goes wrong, a shy kid from Compton is sent away for murder. Four years later, he’s back and out for revenge on homecoming weekend.",
70124562,Movie,Nowhere Boy,"United Kingdom, Canada",2009,"Raised by his aunt since he was a young boy, charismatic John Lennon is suddenly reunited with his mother, Julia, which ignites a bitter battle.",
80156683,Movie,Arctic Heart,"France, Belgium",2016,"Madly in love with a brilliant scientist studying an immunizing protein produced by penguins, a timid med student offers her body to his research.",
80141185,Movie,Our Lovers,Spain,2016,"A love-challenged man and a woman he meets at a bookshop bar begin dating, but only at the shop – and without knowing anything about each other.",
80126569,Movie,Sandy Wexler,United States,2017,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",
80171982,Movie,The Chosen,"Spain, Mexico",2016,"In 1937, Spanish revolutionary Ramón trains as a Soviet spy, impersonating a wealthy Belgian as part of a plot to assassinate Leon Trotsky in Mexico.",
80035467,Movie,The Seven Five,United States,2014,"This riveting film examines the case of Mike Dowd, a corrupt Brooklyn cop who became dirtier than the drug dealers he was supposed to be policing.",
80156856,Movie,We Are Family,"France, Belgium",2016,"Fed up with being shuffled around, a boy from a big blended family decides that the kids should live in one house and the parents take turns visiting.",
81041391,Movie,A Land Imagined,"France, Netherlands, Singapore",2019,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,
81018120,Movie,Who Would You Take to a Deserted Island?,Spain,2019,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",
80240213,TV Show,Club Friday To Be Continued - My Beautiful Tomboy,,2016,"A change in sexual identity complicates young Meen's relationships, while memories of a past romance remain fresh.",
80152625,Movie,Come Sunday,United States,2018,A crisis of faith sets renowned fundamentalist preacher Carlton Pearson on a new spiritual path that jeopardizes everything he holds dear.,
80175421,Movie,I Am not an Easy Man,France,2018,A shameless chauvinist gets a taste of his own medicine when he wakes up in a world dominated by women and locks horns with a powerful female author.,
80104198,TV Show,Lost in Space,United States,2018,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.",
80239864,TV Show,"O-Negative, Love Can’t Be Designed",,2016,"Five schoolmates who share a blood type navigate the vagaries of friendship, love and university life.",
80108518,Movie,Azhar,India,2016,"This biopic traces the tumultuous life and career of top cricket player Mohammad Azharuddin, who led India's national team in the 1990s.",
80172002,Movie,Band Aid,United States,2017,"A young married couple tries to save their disintegrating relationship by turning their fights into songs, with the help of an oddball neighbor.",
81019144,Movie,Buffalo Boys,"Indonesia, Singapore",2018,Two Indonesian brothers learn the ways of the American cowboy before returning home to avenge the murder of their father.,
81043540,Movie,Dabbe 5: Zehr-i Cin,Turkey,2014,"When Dilek becomes haunted by evil spirits and loses control of her body, she seeks the help of a woman with dark secrets to cure her.",
81043541,Movie,Dabbe: The Possession,Turkey,2013,"Ahead of her wedding, Kübra is possessed by demons. When an examination reveals more horror, her friend, a psychiatrist, tries to perform an exorcism.",
81041272,Movie,Francesco De Carlo: Cose di Questo Mondo,Italy,2019,"Taking the stage in Milan, Francesco De Carlo opens up about his bad habits, religion, politics and what he's learned from traveling the world.",
80170483,Movie,Horror Story,India,2013,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.",
80211621,TV Show,Huge in France,United States,2019,"Eager to reconnect with his son, French comedy star Gad Elmaleh moves to LA, only to discover that he's left all his fame and celebrity perks behind.",
80987458,TV Show,Special,United States,2019,A young gay man with cerebral palsy branches out from his insular existence in hopes of finally going after the life he wants.,
81019888,Movie,The Perfect Date,United States,2019,"To earn money for college, a high schooler launches an app offering his services as a fake date. But when real feelings emerge, things get complicated.",
80133153,Movie,Pickpockets,Colombia,2017,Aspiring teen thieves learn what it takes to be successful pickpockets on the streets of Bogotá from a master in the arts of trickery and deception.,
80149145,Movie,Macho,Mexico,2016,A famous designer who's always pretended to be gay finds himself in crisis mode when threatened with exposure as the woman-chasing straight guy he is.,
80164207,Movie,Radical: the Controversial Saga of Dada Figueiredo,Brazil,2013,"This film chronicles the career of surfer Dadá Figueiredo, whose stormy personal life upended his status as a trendsetting '70s sports hero.",
80198988,TV Show,Black Summer,"Canada, United States",2019,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",
81044884,TV Show,Persona,South Korea,2019,An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.,
80106743,Movie,Kevin Hart: What Now?,United States,2016,"Frenetic comic Kevin Hart hits Philadelphia and dishes on suburban wildlife, jean shorts and the fine art of getting even with a 7-year-old.",
81087095,Movie,#Roxy,Canada,2018,A teenage hacker with a huge nose helps a cool kid woo a girl that he’s secretly in love with.,
81026007,Movie,Liss Pereira: Reteniendo líquidos,Brazil,2019,"A pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",
81021447,Movie,The Silence,Germany,2019,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.",
80227574,TV Show,You vs. Wild,United States,2019,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth.",
80158875,Movie,Greg Davies: You Magnificent Beast,United Kingdom,2018,"British comedian Greg Davies revisits terrifying dates, manscaping disasters, his father's pranks and more in a savagely funny stand-up special.",
80142474,Movie,Frat Star,United States,2017,A freshman uninterested in joining a fraternity is convinced to pledge by a rich roommate who introduces him to a world darker than he ever dreamed.,
80170688,TV Show,The Miracle,South Korea,2016,"Polar opposites in personality and looks, fraternal twin sisters who live completely different lives wake up one day to find they've switched bodies.",
81086434,Movie,706,India,2019,"When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on.",
81083791,Movie,Across The Line,Canada,2015,"A black high school student sets his sights for the National Hockey League, but rising racial tensions in his community may jeopardize his goals.",
81088282,Movie,American Masters: Ted Williams,United States,2018,"Baseball legend Ted Williams fights to become the greatest hitter of all time as he battles family, teammates, the press and even the fans.",
70167072,Movie,Arthur,United States,2011,Russell Brand stars in this remake as a philanderer who must decide whether to give up an inheritance of millions for the sake of romance.,
70058016,Movie,Fracture,"United States, Germany",2007,"Ted Crawford, who allegedly attempted to murder his wife, is now locked in a battle of wits with a young assistant district attorney.",
70077557,Movie,Get Smart,United States,2008,"When the identities of secret agents are compromised, hapless Maxwell Smart teams with far more capable Agent 99 to thwart an evil terrorist group.",
80233085,Movie,Hedgehogs,"United States, China",2016,"When a hedgehog suffering from memory loss forgets his identity, he ends up on a big city journey with a pigeon to save his habitat from a human threat.",
80210602,Movie,I Am Maris,United States,2018,"Through her own words and art, a young woman details the healing power of yoga in her struggle with anorexia and her journey to self-acceptance.",
81088283,Movie,Jesus: Countdown to Calvary,"Ireland, United States, France",2018,Host Hugh Bonneville traces Jesus' last days to learn how the execution of an itinerant Jewish preacher had an immense impact on society.,
81072430,TV Show,JingleKids,,2017,"In a magical wonderland, merry children and their furry friends explore their unique hobbies while making eye-opening discoveries through adventures.",
81039073,TV Show,Kicko & Super Speedo,,2018,This high-energy animated series follows a gutsy kid and his trusty race-car pal as they save their city from bad guys and their scary vehicles.,
80141156,Movie,Love O2O,China,2016,A college stud tries to level up his relationship with a computer science major after becoming attracted to her skills in an online role-playing game.,
81066709,TV Show,Midnight Misadventures With Mallika Dua,India,2018,"In this talk show, comedian Mallika Dua serves up big laughs as Shalishka and whips up a meal with her celebrity pals who dish on their diets and lives.",
70077546,Movie,P.S. I Love You,United States,2007,"When she loses her beloved husband to a brain tumor, grieving widow Holly Kennedy learns that he left a series of letters behind to help her cope.",
81049612,TV Show,Peasants Rebellion,Lebanon,2018,"In feudalistic Lebanon, farmers revolt against the nobility under the leadership of a revolutionary figure who champions the oppressed.",
70063591,Movie,Penelope,"United Kingdom, United States",2006,"In this modern fairy tale, a young woman cursed with the nose of a pig lives her life in seclusion – until an unlikely beau stumbles onto the scene.",
81052280,Movie,Pinky Memsaab,"Pakistan, United Arab Emirates",2018,"When a guileless young woman becomes the domestic worker in a wealthy Dubai household, her bond with her posh employer changes both of their lives.",
80095866,TV Show,Secrets of Great British Castles,United Kingdom,2016,Join historian Dan Jones on a journey back in time to the zenith of Britain's most iconic structures and their infamous inhabitants.,
70110558,Movie,Sherlock Holmes,"United States, Germany, United Kingdom",2009,Robert Downey Jr. stars as the legendary sleuth Sherlock Holmes in this Guy Ritchie-helmed reinvention of Sir Arthur Conan Doyle's detective series.,
60020916,Movie,Spy Kids,United States,2001,The tables are turned when pint-sized kids Carmen and Juni must rescue their secret-agent parents from the diabolical clutches of Alexander Minion.,
60029178,Movie,Spy Kids 3: Game Over,United States,2003,"Carmen gets caught in a virtual reality game designed by the kids' new nemesis, the Toymaker, and it's up to Juni to save her by beating the game.",
70296735,TV Show,"That Winter, the Wind Blows",South Korea,2013,"Seeing the chance to enrich himself by deceiving a blind heiress, clever con man Oh Soo just does what comes naturally – but his plans soon change.",
80103336,Movie,The Bye Bye Man,"United States, China",2017,Three college students move into an off-campus house and discover they've unwittingly unleashed a supernatural killer known as the Bye Bye Man.,
81066723,TV Show,The Calling,India,2018,"Food-crazed travel junkies journey across India, completing bucket list challenges for a chance to win a once-in-a-lifetime scholarship.",
80006149,TV Show,The Devil Is a Part-Timer!,Japan,2013,"Thwarted in their attempt to take over the world of Ente Isla, Satan and his general Alciel land in modern-day Tokyo, where they take on human form.",
80207445,Movie,The Legend of Michael Mishra,India,2016,"After a life of crime, a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.",
80209751,Movie,The Trap,United States,2017,A man returns home to Atlanta to try and turn around his family's struggling restaurant with the help of a new chicken recipe.,
80063773,Movie,The Trust,United States,2015,"Discovering the location of a vault where a drug ring keeps its riches, two run-of-the-mill Las Vegas cops hatch a dicey plan to burgle it.",
81088284,Movie,The World's Most Wanted Animal,United Kingdom,2018,"A conservationist shares her emotional journey in helping save rare, scaly mammals that have been illegally trafficked and now face extinction.",
80231373,TV Show,Ultraman,"United States, Japan",2019,"Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat.",
70061480,Movie,War,"United States, Canada",2007,"When his partner is killed and all clues point to a notorious assassin, FBI agent Jack Crawford sets out for revenge in this taut action-thriller.",
80987611,Movie,A Billion Colour Story,India,2016,The curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,
70060380,Movie,A Dangerous Woman,United States,1993,"At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.",
80202808,Movie,A Sort of Family,"Argentina, Brazil, France, Poland, Germany, Denmark",2017,An Argentine doctor faces legal and ethical challenges when she travels to the countryside to pick up the infant she has been waiting to adopt.,
60010082,Movie,An American Tail,United States,1986,"Fievel, a young Russian mouse, immigrates to America and must make his own way in the strange and sometimes perilous new world.",
60033788,Movie,An American Tail: Fievel Goes West,United States,1991,"Fievel and his family head west for what turns out to be a wild adventure. Deep in cowboy country, the intrepid mouse faces down a nasty feline.",
60033786,Movie,An American Tail: The Mystery of the Night Monster,United States,1999,"When a monster goes on a mouse-napping spree in New York, Fievel and his friends help a reporter get to the bottom of the mystery.",
60033787,Movie,An American Tail: The Treasures of Manhattan Island,United States,2000,"When Fievel and friends go hunting for buried treasure beneath the ruins of an old subway tunnel, they stumble onto something surprising.",
60022255,Movie,Balto,United States,1995,"Balto, who is half wolf and half dog, endures the taunts of disapproving humans as he guides a precious cargo of medicine through the Alaskan winter.",
60022254,Movie,Balto 2: Wolf Quest,United States,2001,"Half-dog, half-wolf Balto (voiced by Maurice LaMarche) and his wife proudly put their pups up for adoption to humans, but when nobody takes daughter Aleu because she looks too much like a wolf, she runs away to search for her place in the world.",
70020048,Movie,Balto 3: Wings of Change,United States,2004,"A pilot challenges Balto's son Kodi and his sled team to see who can deliver the mail faster, but the dogs race to the rescue when the plane vanishes.",
284890,Movie,Barsaat,India,1995,"A naïve young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair.",
80122234,TV Show,Bh Se Bhade,India,2013,"A kind-hearted insurance agent has the mysterious power to temporarily shoulder the problems and pain of others, with comic results in his own life.",
80226076,Movie,Big Time,Denmark,2017,"In this documentary, architect Bjarke Ingels offers his vision for 2 World Trade Center as he aims to restore Manhattan's skyline to its former glory.",
70115621,Movie,Billu,India,2009,"An Indian village is abuzz with news that a major movie star is coming to town – even more so because the town barber went to school with him. But as the day of the actor's visit approaches, the humble barber begins to worry he won't be recognized.",
80122188,TV Show,Buddha,,2013,"In this historical drama series, young Prince Siddhartha undergoes an intense spiritual journey that eventually transforms him into the Buddha.",
80103383,Movie,Class of '61,United States,1993,"As the Civil War looms, a runaway slave seeks freedom, and West Point cadets find their camaraderie shattered as they choose between North or South.",
60011619,Movie,Dad,United States,1989,"Family bonds are revived after a father is diagnosed with cancer in this bittersweet drama. Dutiful son John cares for his aging father, Jake, but not without complaint.",
80041337,Movie,Dagh Ujala,"United States, India",2015,A lesbian daughter fights off an arranged marriage in India while an Islamic fundamentalist targets an anti-extremist Muslim scholar in New York.,
80209356,Movie,Dare to Be Wild,Ireland,2015,Irish landscape designer Mary Reynolds fights to bring her wild and unconventional style to the esteemed Chelsea Flower Show.,
60033223,Movie,Dil Hai Tumhaara,India,2002,"The sophisticated son of a powerful businessman falls for a simple, free-spirited girl whose older sister is in love with him.",
80244992,Movie,Ethirmarai,India,2018,"While investigating a brutal string of deaths, a detective begins to suspect that mind control may have played a part in the murders.",
80208373,TV Show,Fallet,Sweden,2017,A Swedish detective and her timid British colleague's attempt to solve a gruesome murder case nets mixed results and miscommunication.,
80196139,Movie,Fishpeople,,2017,"In this exploration of the life-changing power of the ocean, six people from very different backgrounds find purpose and meaning in the sea.",
80148180,Movie,Gringo: The Dangerous Life of John McAfee,United States,2016,"Tech tycoon John McAfee made millions from his anti-virus software. Now, he may be best known for his bizarre and scandalous lifestyle.",
607931,Movie,How to Make an American Quilt,United States,1995,"A conflicted young woman spends the summer with her grandmother, her great-aunt and their quilting circle, whose life stories captivate her.",
80225907,Movie,Influx,United Kingdom,2016,Italians in London reveal the ups and downs of immigration and touch upon their uneasiness about leaving behind their crisis-ridden homeland.,
70298251,Movie,John Mulaney: New in Town,United States,2012,"Stand-up comedian John Mulaney tackles such red-hot topics as quicksand, Motown singers and an elderly man he once met in a bathroom.",
60002111,Movie,Kya Kehna,India,2000,A young university student's world is shaken after her brief involvement with a wealthy playboy results in her pregnancy.,
80036662,TV Show,"Lady, la vendedora de rosas",Colombia,2015,"This series tells the life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.",
80174145,TV Show,Loaded,United Kingdom,2017,Four friends become overnight millionaires after selling their video game start-up. But their newfound status tests their friendship and resolve.,
80190215,Movie,Locked Up,United States,2017,"After getting in a fight at her school in Southeast Asia, an American teen is sent to a correctional facility, where she faces hard labor and abuse.",
70000196,Movie,Main Hoon Na,India,2004,Major Ram Prasad Sharma yearns to see project Mission Milaap come to fruition and usher in an era of peace between two warring countries. But the evil Raghavan will do anything to stop the peace process.,
80245519,Movie,Mandobasar Galpo,India,2017,"With the assistance of a psychiatrist, an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma.",
80245329,Movie,Metro,India,2016,"Disgusted by the gold-chain snatchers in his home city of Chennai, a man vows to combat the criminal menace by taking the law into his own hands.",
70083535,Movie,Om Shanti Om,India,2007,"Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze.",
70039405,Movie,Paheli,India,2005,Traditional Indian folklore comes alive in this charming film based on a story by Statwart Vijaydan Detha.,
60000722,Movie,Phir Bhi Dil Hai Hindustani,India,2000,"In this Bollywood entertainment, two journalists, Ajay and Ria, work for rival TV stations and compete heavily to mask their feelings for each other.",
70134539,Movie,Prince,India,2010,"A thief commits the heist of his life, only to awaken the next morning with no memory. Now, he must race to find the missing loot.",
80122233,TV Show,Ramayan,India,2012,A prince's divine destiny to rule as a king is thwarted by his stepmother's scheme to put her own child on the throne in this legendary epic.,
80245518,Movie,Rukh,India,2017,"Following the untimely death of his father, a young man begins to reconnect with his family while uncovering some difficult truths.",
80124313,Movie,Sairat,India,2016,"When two college students – a rich man’s daughter and a fisherman’s son – defy social edicts by falling in love, violence erupts in their village.",
60036359,Movie,Schindler's List,United States,1993,"Oskar Schindler becomes an unlikely humanitarian, spending his entire fortune to help save 1,100 Jews from Auschwitz during World War II.",
80049281,Movie,Secret in Their Eyes,"United States, United Kingdom, Spain, South Korea",2015,"A former FBI investigator reopens the haunting 13-year-old murder case of his colleague, only to uncover shocking truths hidden since then.",
70084328,Movie,The Aerial,Argentina,2007,"In the City Without a Voice, only faceless singer the Voice can still vocalize. Everyone else has lost the power of speech as they let Mr. TV's broadcasts speak for them. But when Mr. TV kidnaps the Voice, things change.",
70099610,Movie,The Duchess,"United Kingdom, Italy, France, United States",2008,"To compensate for her unhappy marriage, young duchess Georgiana Spencer begins a scandalous affair with politician Charles Grey.",
80217041,Movie,The Search for Life in Space,United States,2016,"To determine whether we're alone in the universe, astrobiologists look to Jupiter, Mars and, closer to home, extreme environments on Earth.",
80156408,Movie,Una,"United Kingdom, Canada, United States",2016,"A young woman tracks down the older man who preyed on her as a child, forcing them both to confront the damage done by what happened 15 years earlier.",
80122193,TV Show,Badalte Rishton Ki Dastaan,India,2013,"When a man is killed, his wife and his lover – both of whom are pregnant with his children – come under the thumb of his brutal, dictatorial father.",
80159714,TV Show,Bala Loca,Chile,2016,A veteran journalist starting a news site about corruption in Chile stumbles on a big story when a fellow investigative reporter dies suspiciously.,
80172938,Movie,Beyond All Boundaries,"United States, India",2013,"As the 2011 Cricket World Cup begins, three Indians demonstrate their passion and the sacrifices they've made for the country's most popular sport.",
80131414,Movie,Born to Be Free,"United Kingdom, Russia",2016,"Casting a light on the mistreatment of sea mammals, this documentary follows the plight of 18 Beluga whales kept in captivity for years.",
80123567,TV Show,Burned Cocoon,Turkey,2005,"A secret marriage unites two families – one wealthy and traditional, the other bankrupt and modern – and is threatened by the resulting conflicts.",
80170612,Movie,Celluloid Man,India,2012,"This documentary chronicles the philosophy and life's work of archivist P.K. Nair, who made a mission of preserving Indian cinema’s rich history.",
80144890,Movie,Couples Counseling,Brazil,2016,A seasoned couples therapist comes to realize she might need help with her own marriage after meeting a new pair of young clients.,
80106786,Movie,Dancing Quietly,Germany,2016,"After years of battling a deep depression, a young woman attempts to pass an important exam with the help of a fellow student.",
80115101,Movie,Deuces,United States,2016,"Assigned to go undercover to take down an impenetrable crime ring, a detective finds himself falling under the sway of its enigmatic leader.",
80141261,Movie,Don't Look Down,United Kingdom,2016,"Aided by dramatic reconstructions and archive footage, Sir Richard Branson recounts his daring attempts to break hot air balloon records.",
80158482,Movie,Elaan,India,1971,"Journalist Naresh is hired to probe illegal activities on an island. When he's captured, a fellow prisoner gives him a ring with magic powers.",
70266998,TV Show,Fairy Tail,Japan,2010,"When four young wizards team up to take jobs across the kingdom, they forge a bond more powerful than any magic and grow stronger with every mission.",
80081955,Movie,Five Nights in Maine,United States,2015,"After his wife dies in a car accident, a grief-stricken man visits his estranged mother-in-law in Maine, where they try to help each other heal.",
80164112,Movie,Joe Cocker: Mad Dog with Soul,United Kingdom,2017,"From his star turn at Woodstock to his battles with addiction, this film chronicles the stormy life and unique talent of soulful singer Joe Cocker.",
80122240,TV Show,Khelti Hai Zindagi Aankh Micholi,India,2013,"The life of a 14-year-old girl is thrown into turmoil when her father dies, forcing her mother to make hard choices for their family.",
70302835,Movie,Killa,India,2014,Growing up poses challenges for Chinu when he moves from city to country and encounters a youth culture far different from what he's used to.,
80125512,Movie,Lavender,"Canada, United States",2016,"After discovering old fractures in her skull, a photographer recovering from amnesia becomes increasingly haunted by a sinister childhood secret.",
70129457,Movie,Life 2.0,United States,2010,Computer users across the globe log onto the virtual world of Second Life. But some users' lives are dramatically consumed by this alternate reality.,
80121873,TV Show,Maharakshak: Aryan,India,2014,"Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers, which he must use to vanquish a variety of evil threats.",
70205014,TV Show,Ouran High School Host Club,Japan,2006,"New student Haruhi stumbles on the Ouran High School Host Club, an all-male group that makes money by entertaining the girls of the school.",
80122186,TV Show,Razia Sultan,India,2015,"This sweeping historical drama charts the rise of a remarkable real-life figure, the first woman to ever rule the Delhi Sultanate.",
80158479,Movie,Salaakhen,India,1975,"Two close childhood friends take drastically different paths in life, but meet by chance years later and fall in love, unaware of their past bond.",
80122190,TV Show,Satrangi,,2014,Young musicians from 13 states in India demonstrate their cultural heritage by performing regional folk music using traditional instruments.,
80104318,Movie,Silicon Cowboys,United States,2016,"This documentary tells the story of Compaq Computer and its three founders, who in 1982, took on Goliath IBM at the height of its PC dominance.",
80100054,Movie,Skins,Spain,2017,"Deformed, disfigured characters must find a way to deal with society shunning their differences in this darkly comic social drama.",
80097468,Movie,The Bad Kids,United States,2016,"In this documentary, teachers at a Mojave Desert high school adhere to a belief that compassion and life skills can profoundly help at-risk students.",
80171439,Movie,The Human Factor: The Untold Story of the Bombay Film Orchestras,India,2013,A family of Parsi musicians collectively works for over 60 years scoring the orchestral soundtracks for some of Bollywood's most memorable films.,
80104237,Movie,The Tenth Man,Argentina,2016,"After spending much of his adult life in New York, an affable economist returns home to Buenos Aires and tries to reconnect with his aloof father.",
80093107,Movie,Toro,Spain,2016,Ex-con Toro's brother and former partner in crime makes a desperate plea for help that may put Toro back behind bars ... if he survives at all.,
80094557,TV Show,Cyborg 009 VS Devilman,Japan,2015,"When a Black Ghost scientist releases newly modified cyborgs and mysterious demons appear in Tokyo, the worlds of ""Devilman"" and ""Cyborg 009"" meet.",
80085438,Movie,Frank and Cindy,United States,2007,"Frank was a rising pop star when he married Cindy, but decades of dashed dreams and alcoholism have left the pair struggling to find happiness.",
